id,Цена,Год,Площадь,Класс,Количество_больниц,Количество_школ,Количество_парков,Количество_метро
402,5358557.558364727,2007,36.65894482914375,Стандарт,2,2,1,1
403,5708714.782542178,2002,39.67471499900021,Стандарт,3,1,1,1
404,5209056.638354213,2005,37.55012621853807,Стандарт,1,1,1,1
405,15509360.739870168,2020,76.90653518006675,Люкс,7,6,7,3
406,5587179.016125004,2002,38.562421876559064,Стандарт,2,2,1,1
407,2837185.681498865,1957,24.678097438346484,Эконом,0,2,0,1
408,5685011.551690794,2009,37.68892092318536,Стандарт,3,3,1,1
409,5260155.32650744,2009,35.82920231017614,Стандарт,1,3,1,1
410,2551771.169811226,1981,22.837097785885454,Эконом,0,1,0,1
411,5067654.860520697,2006,35.54415893459917,Стандарт,1,2,1,1
412,14386619.176458841,2023,75.47201447300476,Люкс,5,5,5,2
413,5515989.8322295835,2009,37.07546317062442,Стандарт,3,2,1,1
414,15796187.394041553,2023,81.8545666008197,Люкс,7,5,6,2
415,16185427.240217403,2023,83.43577608608808,Люкс,7,6,6,2
416,2182164.9847319615,1983,19.25901622671585,Эконом,0,1,0,1
417,2916675.55427677,1955,25.549319679210548,Эконом,1,1,0,1
418,14975703.238010002,2021,75.42231814308123,Люкс,6,5,7,3
419,14552440.290230082,2017,73.41719206801623,Люкс,5,7,6,2
420,16419351.869945608,2017,85.8659773946913,Люкс,6,5,7,2
421,15312429.160999373,2020,77.73805647166007,Люкс,5,7,6,3
422,2434906.760405109,1981,19.728469603702806,Эконом,1,2,0,1
423,5622504.595971658,2007,39.17967994887007,Стандарт,2,2,1,1
424,5662161.739138722,2004,38.12903685311389,Стандарт,2,3,1,1
425,2740158.475823247,1953,23.782576648983174,Эконом,1,1,0,1
426,2369001.9074711856,1956,20.160000131700144,Эконом,0,2,0,1
427,18738939.053019356,2023,99.30354531978523,Люкс,7,5,7,3
428,15326496.44532437,2023,76.83374249977767,Люкс,6,7,7,2
429,2159577.7586007887,1969,18.037666116158817,Эконом,0,2,0,1
430,18147991.48643773,2018,99.34867154056909,Люкс,5,6,5,2
431,5430242.655068804,2004,38.22793715981065,Стандарт,1,2,1,1
432,15018389.175979767,2019,74.75158143593933,Люкс,7,7,5,3
433,15775562.283238392,2022,81.6147153619138,Люкс,5,6,7,2
434,14968168.05925118,2021,79.42009962438354,Люкс,5,5,5,2
435,2404683.6933692787,1965,20.497423816638634,Эконом,1,1,0,1
436,17506550.746630516,2023,93.32261495785146,Люкс,7,5,5,3
437,2870153.792964011,1982,24.193356907556,Эконом,1,2,0,1
438,3044310.3005813714,1959,26.768885565741257,Эконом,1,1,0,1
439,14930855.364938386,2023,73.14239335469972,Люкс,7,7,6,3
440,2833046.0965751335,1953,24.752044131693488,Эконом,1,1,0,1
441,2748256.767165296,1956,24.921461392473105,Эконом,0,1,0,1
442,15648116.714215493,2021,80.67391868545711,Люкс,7,5,6,2
443,3283442.2358668065,1957,29.292309524952252,Эконом,0,2,0,1
444,5363373.367811189,2002,36.92598649543167,Стандарт,1,3,1,1
445,3113451.163489153,1960,26.606252100365865,Эконом,1,2,0,1
446,2636222.622941482,1978,22.64972653332324,Эконом,0,2,0,1
447,3016541.8205584045,1964,26.49796614441245,Эконом,1,1,0,1
448,5272457.298258136,2002,37.096929858599864,Стандарт,1,2,1,1
449,5521352.51956666,2004,36.96849358437251,Стандарт,2,3,1,1
450,5762142.3750527,2010,38.97406055436065,Стандарт,2,3,1,1
451,16007816.037221717,2018,83.17176399894502,Люкс,5,5,7,3
452,3289974.095181591,1953,28.132287204799105,Эконом,1,2,0,1
453,5013861.260184842,2006,35.92393761404625,Стандарт,1,1,1,1
454,5206645.765635387,2006,36.52931291971852,Стандарт,1,2,1,1
455,14640466.988303034,2023,71.9584964524845,Люкс,7,6,6,3
456,5543729.578443179,2004,37.13035468416733,Стандарт,3,2,1,1
457,5294904.174601718,2009,36.39727594464988,Стандарт,2,2,1,1
458,2693071.427512892,1959,23.233464746230183,Эконом,0,2,0,1
459,18457521.515765622,2020,95.52985912470353,Люкс,7,7,7,3
460,5564069.088635189,2006,38.62858082616079,Стандарт,2,2,1,1
461,2217856.2807427626,1966,18.63281369690929,Эконом,1,1,0,1
462,15435626.851342853,2017,81.41143871659148,Люкс,5,6,5,2
463,2822220.4924288103,1974,23.61043561831047,Эконом,1,2,0,1
464,2779991.993932324,1984,24.149525366984236,Эконом,1,1,0,1
465,5193367.173569326,2005,36.34538942834571,Стандарт,1,2,1,1
466,18209765.26463338,2020,96.98833743945622,Люкс,6,6,7,2
467,2492708.511314054,1980,21.244912499149287,Эконом,1,1,0,1
468,5406979.091803709,2009,38.21797797633096,Стандарт,2,1,1,1
469,16088526.099201892,2017,81.68505814617542,Люкс,6,6,7,3
470,5314986.077934932,2007,36.41860278694056,Стандарт,2,2,1,1
471,5307248.850993631,2008,36.53789786593928,Стандарт,2,2,1,1
472,14467096.834399696,2017,72.09790988407444,Люкс,5,7,7,2
473,4968216.288616352,2006,35.45595383276729,Стандарт,1,1,1,1
474,3186994.0455999025,1985,28.15100917696205,Эконом,0,2,0,1
475,17431918.739574645,2018,94.55743362043503,Люкс,5,5,5,3
476,5410554.62828627,2002,38.35164488030289,Стандарт,2,1,1,1
477,5237695.250124779,2003,35.67243585418176,Стандарт,3,1,1,1
478,5378808.620153697,2001,36.05261872476108,Стандарт,2,3,1,1
479,2112289.8745298726,1983,18.415242345318898,Эконом,0,1,0,1
480,15294021.839045318,2017,74.62069316279977,Люкс,7,7,7,3
481,5900665.212965959,2003,39.44148691862798,Стандарт,3,3,1,1
482,16407915.1972991,2020,87.01516910148683,Люкс,5,6,6,2
483,3167488.489960062,1959,28.90172775130415,Эконом,0,1,0,1
484,16258164.784920618,2022,82.76868812266443,Люкс,7,6,7,2
485,2895688.692968639,1984,24.428143583818024,Эконом,1,2,0,1
486,15470917.861364078,2022,78.77688166002524,Люкс,7,7,5,2
487,15843300.934647935,2017,80.1893866495214,Люкс,7,6,6,3
488,16051449.111185221,2023,81.35314771722881,Люкс,7,7,6,2
489,14805293.192971975,2020,75.26967807865555,Люкс,6,5,6,3
490,2405511.7750801947,1958,21.280125220845136,Эконом,0,1,0,1
491,2581566.2381580104,1983,21.301342913278283,Эконом,1,2,0,1
492,15924798.17132608,2017,83.78828367461823,Люкс,7,5,5,2
493,3079129.261844863,1983,27.15809585374405,Эконом,0,2,0,1
494,16316497.713599732,2020,86.41120681583556,Люкс,6,5,6,2
495,14204419.327053765,2023,73.05104100530403,Люкс,5,5,6,2
496,5120052.915228507,2010,36.969230656033645,Стандарт,1,1,1,1
497,17680323.678350404,2020,95.35035565289454,Люкс,6,6,5,2
498,5514031.1509877145,2004,35.96218905979318,Стандарт,3,3,1,1
499,16318992.780519973,2019,83.33695246905529,Люкс,7,6,7,2
500,2846629.207821953,1975,25.767777589738476,Эконом,0,1,0,1
501,5254321.62189313,2001,37.740326234483895,Стандарт,1,1,1,1
502,5648278.284182919,2004,38.367338821820994,Стандарт,2,3,1,1
503,4939993.101223627,2010,35.42332741444475,Стандарт,1,1,1,1
504,5431361.549088316,2001,38.475637418011,Стандарт,1,2,1,1
505,16643335.1387914,2021,86.55769864091343,Люкс,7,7,5,2
506,5452060.210900736,2008,39.688726768281455,Стандарт,1,1,1,1
507,5530636.480717733,2008,38.34415431718287,Стандарт,3,1,1,1
508,2605337.356725493,1971,21.504492642834357,Эконом,1,2,0,1
509,5484835.958979859,2003,36.71483548248068,Стандарт,3,2,1,1
510,5295649.817428507,2004,36.34710546359236,Стандарт,3,1,1,1
511,5569214.314178414,2002,37.651550231576444,Стандарт,2,3,1,1
512,5531539.303046057,2004,38.08341833460516,Стандарт,1,3,1,1
513,2849930.3438940635,1979,24.90718501544383,Эконом,1,1,0,1
514,17463336.014875542,2017,93.75611556381472,Люкс,6,5,5,3
515,3225773.7464871528,1977,28.531560085021702,Эконом,0,2,0,1
516,5147736.754675805,2005,36.125332504340946,Стандарт,2,1,1,1
517,18440336.50471904,2018,99.3474968948301,Люкс,6,6,6,2
518,5671881.561445719,2010,39.416034096292634,Стандарт,1,3,1,1
519,16293887.81099118,2019,84.11176116920029,Люкс,7,6,5,3
520,5221552.2933862815,2010,35.77956315275558,Стандарт,2,2,1,1
521,2563068.034227435,1983,21.912743646528828,Эконом,1,1,0,1
522,2816044.399213787,1989,24.42214962659944,Эконом,1,1,0,1
523,2955024.1970367283,1978,25.766550634219115,Эконом,0,2,0,1
524,5425891.766318108,2009,37.15797668016088,Стандарт,1,3,1,1
525,17889388.937885,2020,93.85394771582526,Люкс,7,6,7,2
526,5449340.4988603555,2006,37.67047526482875,Стандарт,1,3,1,1
527,5454893.372967353,2004,37.738743304309274,Стандарт,3,1,1,1
528,2825179.7775833406,1970,25.646975851529778,Эконом,0,1,0,1
529,18157466.00005842,2023,95.5244759667425,Люкс,7,7,6,2
530,2500402.692956525,1953,21.471069045942542,Эконом,1,1,0,1
531,18003604.512166433,2023,96.67092376531133,Люкс,6,6,6,2
532,5635471.580687601,2001,39.98146341755971,Стандарт,2,1,1,1
533,5795283.862233582,2007,39.472168767256946,Стандарт,3,2,1,1
534,17176388.78440467,2019,90.14519185259242,Люкс,5,6,7,3
535,5785917.118063635,2008,38.512346277043406,Стандарт,3,3,1,1
536,5149718.065260479,2007,35.93497658875748,Стандарт,2,1,1,1
537,5490102.20019326,2001,38.7102082676385,Стандарт,1,2,1,1
538,16364112.700077107,2019,86.49719762194833,Люкс,6,6,5,2
539,14925467.55492536,2017,76.86599213869982,Люкс,7,5,5,2
540,18211784.019671377,2023,95.76270325883678,Люкс,7,7,6,2
541,5228001.89610598,2008,35.866961621699105,Стандарт,2,2,1,1
542,15306259.793729847,2017,76.54529654491188,Люкс,7,6,7,2
543,5226617.25857077,2009,35.85723371201483,Стандарт,3,1,1,1
544,5261797.285015511,2007,38.17264143933864,Стандарт,1,1,1,1
545,17420641.97162205,2021,91.49366209632468,Люкс,6,7,6,2
546,5551033.844067938,2006,38.372896300760296,Стандарт,3,1,1,1
547,3361407.2596362485,1957,29.073291874499468,Эконом,1,2,0,1
548,5694081.795071783,2007,39.50635008435231,Стандарт,2,2,1,1
549,16558133.908254467,2021,84.73432342080389,Люкс,7,6,6,3
550,5296056.9595190985,2008,36.40363566801912,Стандарт,2,2,1,1
551,15692499.18535362,2018,80.09496529387073,Люкс,5,6,7,3
552,2887606.8884597984,1970,25.328546903094747,Эконом,0,2,0,1
553,15752971.805750623,2021,80.39417146107206,Люкс,7,5,6,3
554,2535010.9237114266,1981,21.611917929129437,Эконом,1,1,0,1
555,17039455.243704986,2020,88.15211630110902,Люкс,6,7,6,3
556,2172825.8998522563,1976,18.028275395005913,Эконом,1,1,0,1
557,5284915.699521151,2002,35.25350994101854,Стандарт,3,2,1,1
558,2606870.948873404,1968,22.33845480047618,Эконом,1,1,0,1
559,2630608.822176168,1977,22.796125924778565,Эконом,0,2,0,1
560,5340724.923102096,2005,37.602665768449455,Стандарт,2,1,1,1
561,5756454.738859274,2005,39.15184221595494,Стандарт,3,2,1,1
562,2594988.393700407,1962,22.281132614664244,Эконом,0,2,0,1
563,5885886.41062905,2009,39.32768788386005,Стандарт,3,3,1,1
564,5347739.044909019,2010,35.55714324503552,Стандарт,2,3,1,1
565,14676827.701676624,2018,72.22656380351597,Люкс,7,7,6,2
566,2177346.391743943,1961,18.093343735704345,Эконом,0,2,0,1
567,5434577.247737026,2001,36.222608482096234,Стандарт,2,3,1,1
568,5369879.88358479,2010,37.98709150207419,Стандарт,2,1,1,1
569,3131778.7321268544,1990,27.688128431844007,Эконом,1,1,0,1
570,3336662.0669906284,1982,28.662419230782792,Эконом,1,2,0,1
571,18229634.039169256,2020,97.96343133905725,Люкс,6,5,7,2
572,5751808.8734788885,2002,39.968839680015364,Стандарт,1,3,1,1
573,5314751.693829559,2007,37.296418869505494,Стандарт,2,1,1,1
574,17737770.463322233,2020,94.58747860568802,Люкс,5,7,5,3
575,2962767.4104784667,1963,26.116419217216354,Эконом,1,1,0,1
576,3153700.0433141002,1966,27.73980595964411,Эконом,1,1,0,1
577,5489528.683346038,2009,35.70144419426497,Стандарт,3,3,1,1
578,15547732.837303957,2017,80.29937873009723,Люкс,6,6,6,2
579,5322539.344076112,2008,37.508634890237154,Стандарт,1,2,1,1
580,3325479.2567536766,1986,28.5834678987977,Эконом,1,2,0,1
581,5494075.669227859,2007,37.83020974027343,Стандарт,1,3,1,1
582,18221039.64643336,2019,98.82992175794723,Люкс,5,5,7,2
583,5990686.529884481,2005,39.983115665967105,Стандарт,3,3,1,1
584,14743431.527245512,2022,75.87600288409953,Люкс,7,5,5,2
585,16194713.833040139,2019,82.50238323702519,Люкс,6,6,7,3
586,5112297.31360501,2000,36.70376079682788,Стандарт,1,1,1,1
587,3385547.1736205304,1975,29.163020585044315,Эконом,1,2,0,1
588,15372534.432190478,2018,77.10414229989232,Люкс,7,6,7,2
589,5157199.289277195,2002,37.107050769886484,Стандарт,1,1,1,1
590,5408671.797587454,2002,37.25991020774328,Стандарт,1,3,1,1
591,2337976.553387276,1961,19.63509257095234,Эконом,0,2,0,1
592,5199462.162848631,2003,36.48130695006506,Стандарт,2,1,1,1
593,3232751.7496121507,1966,28.747457441783695,Эконом,0,2,0,1
594,4949086.793146782,2000,35.20478096735004,Стандарт,1,1,1,1
595,5231436.909592777,2005,35.87590793113942,Стандарт,1,3,1,1
596,3335444.5148039926,1983,29.759093150587674,Эконом,0,2,0,1
597,5442395.454798433,2006,35.51094775336878,Стандарт,3,3,1,1
598,2948637.8552199802,1990,25.725543075206794,Эконом,1,1,0,1
599,15978082.80327517,2018,82.97433800265092,Люкс,7,6,5,2
600,3087544.1190657816,1972,27.332492210219876,Эконом,0,2,0,1
601,2364194.5123119033,1988,19.140117677736942,Эконом,1,2,0,1
602,3262492.3506519557,1963,29.82716775444686,Эконом,0,1,0,1
603,5419136.558145362,2002,37.4745101717931,Стандарт,1,3,1,1
604,5770465.720609262,2007,39.09671985999545,Стандарт,2,3,1,1
605,2245793.2045834917,1950,19.71021738804989,Эконом,0,1,0,1
606,3227798.994384481,1958,29.484236699279798,Эконом,0,1,0,1
607,2591690.7360749687,1958,23.165267402055154,Эконом,0,1,0,1
608,18162613.215641513,2017,98.47881186504225,Люкс,5,6,5,3
609,2348606.608773233,1982,20.71774922046758,Эконом,0,1,0,1
610,771,2020,74.8048963730315,Люкс,7,7,6,3
611,5543632.977483874,2001,38.46398603456078,Стандарт,1,3,1,1
612,5637066.90039312,2004,39.17144530224423,Стандарт,2,2,1,1
613,5778744.879181672,2006,38.10363776482187,Стандарт,3,3,1,1
614,5815435.46500485,2006,39.43533940590522,Стандарт,3,2,1,1
615,2708635.0069110375,1965,23.447791887076974,Эконом,0,2,0,1
616,2486070.457939023,1977,22.192951206957634,Эконом,0,1,0,1
617,2716647.2697324,1950,23.389026541348844,Эконом,1,1,0,1
618,18126918.679219212,2018,95.37903667150222,Люкс,7,5,7,3
619,17543807.56215397,2023,93.33898745147084,Люкс,6,6,6,2
620,15249420.004860586,2020,79.17798088680479,Люкс,7,5,5,2
621,2648727.435236749,1985,22.73878856110858,Эконом,0,2,0,1
622,2703752.5818491513,1961,23.49735973454217,Эконом,0,2,0,1
623,5220807.039800928,2010,36.539587487802685,Стандарт,2,1,1,1
624,5659187.493697501,2003,38.389419009462806,Стандарт,2,3,1,1
625,2837480.757705737,1960,24.75323867114824,Эконом,1,1,0,1
626,5463388.746128406,2010,39.642318436673115,Стандарт,1,1,1,1
627,2420867.241705885,1982,20.507990449179594,Эконом,1,1,0,1
628,3095385.1327605974,1974,28.350719888432913,Эконом,0,1,0,1
629,14424047.908821916,2022,70.78912343229983,Люкс,7,7,6,2
630,16664046.954542987,2023,85.63965262337629,Люкс,6,6,7,3
631,2642759.1375396373,1957,22.67254320423761,Эконом,1,1,0,1
632,15847236.082250055,2021,80.1984905583538,Люкс,7,7,5,3
633,2454117.9121131897,1969,21.828323084943104,Эконом,0,1,0,1
634,5304713.172323035,2005,36.46635261131634,Стандарт,1,3,1,1
635,15834926.492894763,2019,80.15968128275041,Люкс,6,6,7,3
636,15011787.664049389,2023,76.71474303678073,Люкс,7,5,5,3
637,5431023.938276824,2005,35.4432116875462,Стандарт,3,3,1,1
638,2759247.151448439,1974,24.05452782640853,Эконом,0,2,0,1
639,14842796.23810621,2017,76.3714399776682,Люкс,5,7,5,2
640,16831738.59161024,2023,88.77833009477722,Люкс,6,7,5,2
641,2187453.749388558,1972,18.3541074707791,Эконом,0,2,0,1
642,18724114.500546813,2019,99.39476505856261,Люкс,7,6,6,3
643,2804087.8071193215,1982,24.392307593071287,Эконом,0,2,0,1
644,3045749.8840933065,1974,26.861055752274854,Эконом,1,1,0,1
645,5548787.443434156,2004,36.391238313609165,Стандарт,3,3,1,1
646,16086071.402065251,2022,84.59155732267759,Люкс,6,5,6,2
647,5259542.667611812,2008,36.98598602401843,Стандарт,1,2,1,1
648,15416074.569985352,2020,77.17729622623399,Люкс,7,5,7,3
649,5177122.473154835,2006,35.33494412940183,Стандарт,2,2,1,1
650,5423271.172689014,2009,37.39311415477197,Стандарт,1,3,1,1
651,14560854.83626633,2021,71.50043004329181,Люкс,6,7,7,2
652,2320354.5208553253,1983,19.44409385636728,Эконом,0,2,0,1
653,5631686.385450693,2008,37.099374815505755,Стандарт,3,3,1,1
654,5652745.943452998,2000,39.23762134637897,Стандарт,2,2,1,1
655,2657888.6468634414,1981,22.8312569130141,Эконом,1,1,0,1
656,2217555.4334235657,1983,18.54116064152671,Эконом,0,2,0,1
657,5671091.912400604,2007,37.558778252853315,Стандарт,3,3,1,1
658,16269114.365887538,2017,84.88911403780682,Люкс,6,7,5,2
659,2516338.32490908,1966,22.644463199436675,Эконом,0,1,0,1
660,18587149.215557113,2019,99.5728552636422,Люкс,7,6,6,2
661,5495286.1591318995,2007,37.9003292594707,Стандарт,2,2,1,1
662,5429963.689341708,2008,35.31255127512766,Стандарт,3,3,1,1
663,16298235.70145763,2022,82.30623913746288,Люкс,7,7,6,3
664,2906051.7095864597,1990,26.26186279008234,Эконом,0,1,0,1
665,2759950.3652830645,1950,23.836154988877045,Эконом,1,1,0,1
666,15100232.656889718,2023,77.04431905609853,Люкс,7,5,6,2
667,2866695.357316661,1976,24.875473495924055,Эконом,0,2,0,1
668,2990918.326677392,1970,27.28720943670332,Эконом,0,1,0,1
669,2669583.233216951,1964,23.18472301859621,Эконом,1,1,0,1
670,5008442.2171453945,2008,35.030233729598386,Стандарт,1,2,1,1
671,16529644.8510479,2020,84.67716480974995,Люкс,7,7,6,2
672,2834840.9628999108,1963,23.8042995023402,Эконом,1,2,0,1
673,5040993.943527364,2005,35.04992368124603,Стандарт,2,1,1,1
